merchant_id,amount,currency,transaction_type,payment_method,customer_id,category,created_at,hour,day_of_week,status
merchant_techhive,691.32,INR,payment,wallet,customer_6146,software_subscription,2026-08-03T22:47:04+00:00,22,0,successful
merchant_techhive,388.6,USD,payment,wallet,customer_3670,electronics,2026-07-31T14:48:32+00:00,14,4,successful
merchant_pixel_studio,1901.25,INR,payment,bank_transfer,customer_1859,software_subscription,2026-08-14T14:05:14+00:00,14,4,successful
merchant_bluewave,1160.91,USD,payment,card,customer_4116,groceries,2026-08-21T08:41:42+00:00,8,4,successful
merchant_daily_grind_cafe,131.68,EUR,payment,upi,customer_2635,groceries,2026-08-20T21:40:11+00:00,21,3,successful
merchant_greenleaf,1986.81,INR,payment,netbanking,customer_6931,office_supplies,2026-08-21T13:04:37+00:00,13,4,successful
merchant_techhive,1267.47,INR,payment,card,customer_8543,utilities,2026-08-12T21:16:13+00:00,21,2,successful
merchant_bluewave,146.59,INR,chargeback,wallet,customer_4665,electronics,2026-08-04T14:21:29+00:00,14,1,pending
merchant_urbancart,1343.25,USD,refund,upi,customer_8933,travel,2026-08-24T00:35:33+00:00,0,0,successful
merchant_techhive,2109.06,EUR,payment,card,customer_2295,electronics,2026-08-14T05:11:53+00:00,5,4,successful
merchant_techhive,2228.07,USD,payment,bank_transfer,customer_3017,utilities,2026-07-30T14:45:47+00:00,14,3,successful
merchant_freshbite,116.4,USD,refund,upi,customer_9899,electronics,2026-08-08T11:49:52+00:00,11,5,pending
merchant_techhive,2160.59,EUR,payment,upi,customer_3352,travel,2026-08-06T17:23:19+00:00,17,3,successful
merchant_freshbite,332.45,INR,payment,wallet,customer_2016,software_subscription,2026-08-11T15:56:42+00:00,15,1,successful
merchant_daily_grind_cafe,1880.19,USD,payment,bank_transfer,customer_8765,marketing,2026-08-14T01:50:45+00:00,1,4,successful
merchant_freshbite,1751.97,EUR,expense,upi,customer_1633,utilities,2026-08-25T11:19:15+00:00,11,1,pending
merchant_daily_grind_cafe,1590.49,EUR,refund,bank_transfer,customer_6069,travel,2026-08-02T08:31:55+00:00,8,6,successful
merchant_bluewave,1442.21,INR,payment,wallet,customer_1848,groceries,2026-07-29T03:03:16+00:00,3,2,failed
merchant_urbancart,2204.17,USD,payment,netbanking,customer_5351,groceries,2026-07-31T23:14:41+00:00,23,4,pending
merchant_greenleaf,635.6,USD,payment,wallet,customer_4885,office_supplies,2026-07-30T11:37:41+00:00,11,3,successful
merchant_urbancart,2344.24,USD,payment,wallet,customer_8812,utilities,2026-08-16T03:03:07+00:00,3,6,failed
merchant_bluewave,1644.2,INR,payment,wallet,customer_8405,marketing,2026-08-11T03:57:37+00:00,3,1,successful
merchant_swiftgear,2374.46,USD,payment,bank_transfer,customer_5789,utilities,2026-08-05T15:44:18+00:00,15,2,failed
merchant_techhive,2230.67,USD,expense,netbanking,customer_7643,food_delivery,2026-08-14T01:52:13+00:00,1,4,pending
merchant_bluewave,635.74,USD,refund,bank_transfer,customer_9556,travel,2026-08-08T15:27:04+00:00,15,5,successful
merchant_bluewave,97.99,EUR,payment,upi,customer_9409,office_supplies,2026-08-11T07:30:39+00:00,7,1,successful
merchant_greenleaf,1896.19,INR,payment,card,customer_9354,marketing,2026-08-12T14:36:11+00:00,14,2,pending
merchant_greenleaf,175.79,USD,payment,bank_transfer,customer_3919,electronics,2026-08-25T13:47:26+00:00,13,1,successful
merchant_pixel_studio,1451.44,INR,payment,netbanking,customer_6590,travel,2026-08-17T22:02:14+00:00,22,0,successful
merchant_bluewave,423.02,INR,payment,bank_transfer,customer_6165,utilities,2026-08-06T18:25:16+00:00,18,3,successful
merchant_daily_grind_cafe,1177.69,EUR,payment,bank_transfer,customer_2843,electronics,2026-08-01T06:43:54+00:00,6,5,successful
merchant_greenleaf,1169.7,EUR,expense,netbanking,customer_1492,travel,2026-08-20T17:19:55+00:00,17,3,pending
merchant_freshbite,927.67,INR,payment,upi,customer_6359,groceries,2026-08-15T02:12:58+00:00,2,5,successful
merchant_greenleaf,86.26,USD,expense,netbanking,customer_5733,travel,2026-08-01T13:32:23+00:00,13,5,successful
merchant_urbancart,258.87,EUR,payment,card,customer_4818,food_delivery,2026-08-02T15:00:05+00:00,15,6,successful
merchant_pixel_studio,991.14,USD,refund,netbanking,customer_5324,office_supplies,2026-08-07T10:52:58+00:00,10,4,successful
merchant_swiftgear,2197.03,INR,refund,wallet,customer_2677,utilities,2026-08-15T16:14:25+00:00,16,5,successful
merchant_pixel_studio,1116.79,INR,payment,card,customer_7352,software_subscription,2026-08-01T12:55:26+00:00,12,5,successful
merchant_bluewave,467.94,EUR,payment,bank_transfer,customer_4775,marketing,2026-08-09T04:17:36+00:00,4,6,successful
merchant_pixel_studio,1745.5,USD,chargeback,card,customer_4071,office_supplies,2026-08-21T13:04:12+00:00,13,4,failed
merchant_bluewave,1758.92,EUR,refund,card,customer_6942,software_subscription,2026-08-20T03:40:51+00:00,3,3,successful
merchant_pixel_studio,377.99,EUR,payment,wallet,customer_1348,electronics,2026-08-23T17:23:00+00:00,17,6,successful
merchant_urbancart,2488.68,USD,chargeback,upi,customer_8516,marketing,2026-08-26T15:33:22+00:00,15,2,successful
merchant_greenleaf,661.49,EUR,chargeback,bank_transfer,customer_6136,software_subscription,2026-07-30T08:55:17+00:00,8,3,pending
merchant_bluewave,2256.13,INR,refund,bank_transfer,customer_8799,electronics,2026-08-20T22:04:00+00:00,22,3,successful
merchant_urbancart,848.2,EUR,payment,bank_transfer,customer_8590,travel,2026-08-22T08:53:43+00:00,8,5,successful
merchant_urbancart,1839.01,USD,payment,card,customer_5440,software_subscription,2026-07-28T12:25:05+00:00,12,1,failed
merchant_daily_grind_cafe,24.15,EUR,payment,netbanking,customer_8415,utilities,2026-07-30T08:07:52+00:00,8,3,successful
merchant_pixel_studio,1821.37,INR,payment,wallet,customer_9438,utilities,2026-08-14T04:48:46+00:00,4,4,successful
merchant_daily_grind_cafe,884.25,INR,payment,upi,customer_1798,utilities,2026-08-15T03:43:45+00:00,3,5,successful
merchant_swiftgear,1069.23,USD,payment,wallet,customer_7028,travel,2026-07-31T14:04:34+00:00,14,4,failed
merchant_daily_grind_cafe,2351.68,INR,refund,bank_transfer,customer_4529,marketing,2026-08-09T09:12:34+00:00,9,6,successful
merchant_urbancart,408.39,INR,payment,card,customer_3824,marketing,2026-08-24T18:54:51+00:00,18,0,successful
merchant_urbancart,2496.92,INR,payment,bank_transfer,customer_8696,office_supplies,2026-08-18T05:54:44+00:00,5,1,successful
merchant_daily_grind_cafe,1297.95,INR,payment,bank_transfer,customer_2337,travel,2026-08-02T10:44:48+00:00,10,6,successful
merchant_bluewave,543.68,EUR,payment,wallet,customer_3982,food_delivery,2026-08-19T21:37:53+00:00,21,2,successful
merchant_daily_grind_cafe,811.8,USD,expense,wallet,customer_6047,software_subscription,2026-08-14T08:25:29+00:00,8,4,successful
merchant_bluewave,471.26,INR,chargeback,upi,customer_5971,food_delivery,2026-08-06T22:38:17+00:00,22,3,successful
merchant_freshbite,1503.05,INR,payment,netbanking,customer_3778,food_delivery,2026-08-21T08:52:03+00:00,8,4,successful
merchant_swiftgear,1832.38,USD,payment,upi,customer_6366,office_supplies,2026-07-31T07:26:34+00:00,7,4,successful
merchant_pixel_studio,950.49,EUR,chargeback,netbanking,customer_9525,marketing,2026-08-14T10:33:46+00:00,10,4,successful
merchant_swiftgear,1964.39,INR,payment,upi,customer_3351,utilities,2026-08-15T20:49:41+00:00,20,5,successful
merchant_swiftgear,1939.37,USD,payment,wallet,customer_3677,food_delivery,2026-08-01T17:33:53+00:00,17,5,failed
merchant_pixel_studio,2288.72,EUR,payment,wallet,customer_3301,travel,2026-08-05T22:38:06+00:00,22,2,successful
merchant_urbancart,2077.6,USD,payment,bank_transfer,customer_2579,travel,2026-08-01T19:36:45+00:00,19,5,failed
merchant_daily_grind_cafe,181.91,USD,payment,wallet,customer_1938,electronics,2026-08-23T08:01:41+00:00,8,6,pending
merchant_freshbite,2492.27,INR,expense,wallet,customer_5850,electronics,2026-08-18T23:24:51+00:00,23,1,successful
merchant_swiftgear,2103.84,EUR,payment,netbanking,customer_5164,office_supplies,2026-08-10T08:19:31+00:00,8,0,failed
merchant_urbancart,559.96,EUR,payment,wallet,customer_4108,utilities,2026-08-25T10:18:32+00:00,10,1,successful
merchant_pixel_studio,2264.77,USD,payment,upi,customer_2815,groceries,2026-08-13T15:51:06+00:00,15,3,successful
merchant_urbancart,1737.72,EUR,payment,card,customer_5062,groceries,2026-08-08T19:36:28+00:00,19,5,successful
merchant_techhive,195.21,EUR,chargeback,wallet,customer_2106,electronics,2026-07-31T21:51:58+00:00,21,4,successful
merchant_daily_grind_cafe,2324.65,INR,refund,wallet,customer_7957,office_supplies,2026-08-05T15:20:12+00:00,15,2,successful
merchant_bluewave,1496.31,USD,payment,wallet,customer_8008,utilities,2026-08-02T10:31:41+00:00,10,6,successful
merchant_swiftgear,2262.25,USD,payment,upi,customer_7503,software_subscription,2026-07-30T01:34:34+00:00,1,3,successful
merchant_pixel_studio,671.4,USD,payment,card,customer_7157,software_subscription,2026-08-05T20:33:07+00:00,20,2,successful
merchant_greenleaf,1954.99,INR,payment,upi,customer_8286,electronics,2026-08-05T18:05:22+00:00,18,2,successful
merchant_pixel_studio,181.51,USD,payment,wallet,customer_7868,office_supplies,2026-07-31T09:55:00+00:00,9,4,successful
merchant_bluewave,374.86,EUR,payment,bank_transfer,customer_8804,travel,2026-08-07T09:23:42+00:00,9,4,pending
merchant_pixel_studio,1993.19,INR,chargeback,bank_transfer,customer_2919,office_supplies,2026-07-31T15:48:48+00:00,15,4,successful
merchant_techhive,1019.68,EUR,refund,wallet,customer_9164,travel,2026-07-28T22:28:49+00:00,22,1,pending
merchant_urbancart,1508.95,INR,payment,upi,customer_1723,marketing,2026-08-17T03:58:18+00:00,3,0,successful
merchant_pixel_studio,253.17,USD,payment,card,customer_7295,office_supplies,2026-07-28T06:14:34+00:00,6,1,pending
merchant_bluewave,2374.31,USD,payment,bank_transfer,customer_7436,office_supplies,2026-08-23T18:34:19+00:00,18,6,successful
merchant_urbancart,2243.57,USD,payment,wallet,customer_6171,electronics,2026-08-22T09:17:53+00:00,9,5,successful
merchant_pixel_studio,200.47,INR,payment,bank_transfer,customer_9130,groceries,2026-08-05T00:30:27+00:00,0,2,successful
merchant_urbancart,754.02,INR,payment,card,customer_8336,utilities,2026-08-12T04:38:04+00:00,4,2,successful
merchant_bluewave,1504.67,USD,payment,card,customer_1358,travel,2026-08-02T19:13:31+00:00,19,6,successful
merchant_techhive,2055.08,EUR,payment,netbanking,customer_4067,food_delivery,2026-08-13T07:04:15+00:00,7,3,failed
merchant_greenleaf,1336.69,EUR,refund,bank_transfer,customer_5340,electronics,2026-08-19T13:02:31+00:00,13,2,failed
merchant_greenleaf,1119.63,INR,payment,bank_transfer,customer_2161,utilities,2026-08-09T05:45:37+00:00,5,6,successful
merchant_bluewave,633.68,USD,payment,upi,customer_2523,electronics,2026-07-30T17:04:45+00:00,17,3,successful
merchant_swiftgear,1823.39,USD,expense,bank_transfer,customer_1843,utilities,2026-08-24T07:25:07+00:00,7,0,successful
merchant_pixel_studio,564.03,EUR,expense,netbanking,customer_3207,office_supplies,2026-08-20T21:48:13+00:00,21,3,successful
merchant_bluewave,748.07,EUR,payment,wallet,customer_8932,electronics,2026-08-14T08:15:17+00:00,8,4,successful
merchant_swiftgear,1450.38,INR,payment,wallet,customer_7662,groceries,2026-07-30T00:06:53+00:00,0,3,successful
merchant_pixel_studio,2093.86,EUR,refund,wallet,customer_4331,electronics,2026-08-09T16:42:28+00:00,16,6,successful
merchant_greenleaf,160.75,INR,payment,bank_transfer,customer_4590,office_supplies,2026-08-14T11:38:21+00:00,11,4,successful
merchant_techhive,1705.7,INR,payment,upi,customer_5393,software_subscription,2026-08-03T01:04:10+00:00,1,0,successful
merchant_swiftgear,2097.79,USD,payment,wallet,customer_6558,software_subscription,2026-08-16T16:31:02+00:00,16,6,successful
merchant_greenleaf,2219.32,USD,payment,card,customer_1961,electronics,2026-08-17T06:28:21+00:00,6,0,successful
merchant_daily_grind_cafe,1936.84,EUR,payment,card,customer_8792,software_subscription,2026-08-22T07:07:59+00:00,7,5,successful
merchant_freshbite,813.92,USD,payment,bank_transfer,customer_6939,electronics,2026-07-28T18:31:45+00:00,18,1,failed
merchant_urbancart,114.02,INR,refund,netbanking,customer_2511,office_supplies,2026-08-20T20:44:32+00:00,20,3,successful
merchant_daily_grind_cafe,258.46,USD,payment,upi,customer_7567,electronics,2026-08-24T23:50:55+00:00,23,0,successful
merchant_urbancart,1334.48,INR,payment,card,customer_2577,travel,2026-08-22T03:31:55+00:00,3,5,successful
merchant_daily_grind_cafe,546.52,EUR,refund,netbanking,customer_6650,software_subscription,2026-08-18T15:17:10+00:00,15,1,successful
merchant_techhive,2257.97,INR,refund,upi,customer_3600,groceries,2026-08-07T23:07:38+00:00,23,4,successful
merchant_daily_grind_cafe,1990.25,USD,expense,netbanking,customer_1875,groceries,2026-08-08T11:38:29+00:00,11,5,successful
merchant_swiftgear,786.86,EUR,payment,card,customer_5577,travel,2026-08-11T10:12:30+00:00,10,1,failed
merchant_urbancart,2344.85,EUR,refund,bank_transfer,customer_4038,software_subscription,2026-08-02T13:24:54+00:00,13,6,successful
merchant_techhive,167.11,EUR,refund,netbanking,customer_4189,software_subscription,2026-08-02T13:07:02+00:00,13,6,successful
merchant_pixel_studio,1529.54,USD,payment,wallet,customer_5417,food_delivery,2026-08-13T11:25:32+00:00,11,3,successful
merchant_pixel_studio,597.35,USD,refund,bank_transfer,customer_8216,electronics,2026-07-30T22:09:42+00:00,22,3,failed
merchant_pixel_studio,1996.81,USD,refund,upi,customer_7980,software_subscription,2026-08-24T05:19:12+00:00,5,0,successful
merchant_urbancart,2385.07,EUR,payment,wallet,customer_1870,electronics,2026-08-05T22:29:29+00:00,22,2,successful
merchant_greenleaf,1605.29,EUR,payment,netbanking,customer_9302,software_subscription,2026-07-29T20:14:53+00:00,20,2,successful
merchant_freshbite,1735.24,USD,chargeback,bank_transfer,customer_4708,office_supplies,2026-08-11T02:36:50+00:00,2,1,pending
merchant_greenleaf,1543.75,EUR,payment,card,customer_1377,software_subscription,2026-08-21T02:39:57+00:00,2,4,successful
merchant_bluewave,1117.36,EUR,payment,netbanking,customer_3800,groceries,2026-08-02T07:34:47+00:00,7,6,successful
merchant_techhive,2156.76,USD,refund,upi,customer_7231,electronics,2026-08-15T02:37:04+00:00,2,5,successful
merchant_pixel_studio,1635.23,EUR,refund,upi,customer_3443,marketing,2026-08-23T13:21:58+00:00,13,6,successful
merchant_techhive,1140.67,EUR,expense,wallet,customer_8009,utilities,2026-07-30T13:38:16+00:00,13,3,successful
merchant_swiftgear,634.98,INR,payment,wallet,customer_6652,software_subscription,2026-08-17T23:44:31+00:00,23,0,successful
merchant_freshbite,416.03,USD,payment,card,customer_6841,software_subscription,2026-07-29T13:59:54+00:00,13,2,failed
merchant_techhive,364.96,INR,payment,bank_transfer,customer_2138,software_subscription,2026-08-20T20:42:31+00:00,20,3,successful
merchant_freshbite,1415.1,INR,payment,bank_transfer,customer_3420,software_subscription,2026-08-06T19:55:05+00:00,19,3,successful
merchant_techhive,1702.49,EUR,payment,upi,customer_2120,food_delivery,2026-08-13T16:18:08+00:00,16,3,successful
merchant_daily_grind_cafe,1025.98,USD,payment,card,customer_9981,groceries,2026-07-30T15:51:50+00:00,15,3,successful
merchant_urbancart,1296.31,USD,payment,netbanking,customer_2463,marketing,2026-08-05T03:43:37+00:00,3,2,failed
merchant_greenleaf,1915.87,USD,refund,card,customer_4307,office_supplies,2026-08-26T09:00:42+00:00,9,2,pending
merchant_greenleaf,2429.48,EUR,payment,upi,customer_5725,utilities,2026-08-18T08:44:26+00:00,8,1,successful
merchant_greenleaf,1164.31,USD,refund,upi,customer_1952,marketing,2026-08-06T19:47:49+00:00,19,3,successful
merchant_pixel_studio,2384.26,USD,expense,netbanking,customer_9337,travel,2026-08-16T11:55:00+00:00,11,6,failed
merchant_pixel_studio,1852.97,EUR,payment,netbanking,customer_4699,utilities,2026-08-22T00:09:27+00:00,0,5,pending
merchant_swiftgear,829.88,EUR,chargeback,wallet,customer_9988,marketing,2026-08-25T13:37:54+00:00,13,1,successful
merchant_urbancart,224.11,EUR,refund,bank_transfer,customer_6896,electronics,2026-07-31T05:07:57+00:00,5,4,successful
merchant_swiftgear,1329.86,EUR,refund,upi,customer_1831,marketing,2026-08-15T14:05:12+00:00,14,5,successful
merchant_pixel_studio,1840.93,EUR,refund,wallet,customer_7202,electronics,2026-08-16T10:46:32+00:00,10,6,successful
merchant_techhive,798.44,INR,payment,netbanking,customer_8567,electronics,2026-08-08T23:33:08+00:00,23,5,successful
merchant_freshbite,575.42,EUR,refund,bank_transfer,customer_7647,electronics,2026-08-16T23:48:30+00:00,23,6,failed
merchant_bluewave,564.14,USD,payment,upi,customer_9566,food_delivery,2026-07-30T11:31:08+00:00,11,3,successful
merchant_pixel_studio,427.89,USD,payment,upi,customer_7454,food_delivery,2026-08-01T16:25:54+00:00,16,5,failed
merchant_pixel_studio,2465.4,USD,payment,wallet,customer_1245,utilities,2026-07-27T18:51:29+00:00,18,0,successful
merchant_greenleaf,893.7,INR,payment,netbanking,customer_6621,groceries,2026-08-09T06:19:28+00:00,6,6,successful
merchant_daily_grind_cafe,1098.73,INR,payment,bank_transfer,customer_2569,food_delivery,2026-08-25T04:40:55+00:00,4,1,failed
merchant_pixel_studio,953.41,USD,payment,netbanking,customer_1309,office_supplies,2026-08-04T22:21:32+00:00,22,1,successful
merchant_daily_grind_cafe,355.93,USD,payment,wallet,customer_6057,groceries,2026-08-05T16:06:40+00:00,16,2,successful
merchant_greenleaf,1601.55,EUR,payment,bank_transfer,customer_8853,software_subscription,2026-08-24T05:22:11+00:00,5,0,successful
merchant_daily_grind_cafe,42.44,EUR,payment,wallet,customer_9637,marketing,2026-08-17T19:57:56+00:00,19,0,successful
merchant_urbancart,2447.32,USD,payment,netbanking,customer_2849,marketing,2026-08-02T00:07:56+00:00,0,6,successful
merchant_bluewave,1346.6,INR,payment,wallet,customer_6432,office_supplies,2026-07-30T12:49:27+00:00,12,3,successful
merchant_greenleaf,2458.31,USD,payment,upi,customer_3676,office_supplies,2026-08-19T16:36:02+00:00,16,2,successful
merchant_greenleaf,354.42,USD,payment,card,customer_9111,utilities,2026-08-23T16:00:07+00:00,16,6,successful
merchant_urbancart,2261.78,USD,expense,upi,customer_4048,utilities,2026-07-30T03:04:44+00:00,3,3,successful
merchant_swiftgear,2107.76,INR,refund,wallet,customer_8576,marketing,2026-08-02T12:49:02+00:00,12,6,successful
merchant_bluewave,2333.29,EUR,payment,upi,customer_6410,electronics,2026-08-17T13:49:23+00:00,13,0,successful
merchant_pixel_studio,1493.32,EUR,payment,upi,customer_4436,utilities,2026-08-03T00:08:58+00:00,0,0,pending
merchant_freshbite,1628.13,EUR,payment,card,customer_8015,software_subscription,2026-08-14T07:22:58+00:00,7,4,pending
merchant_urbancart,1704.2,EUR,payment,wallet,customer_4557,office_supplies,2026-08-07T17:27:33+00:00,17,4,successful
merchant_freshbite,1586.9,EUR,payment,bank_transfer,customer_3219,electronics,2026-08-23T11:59:15+00:00,11,6,successful
merchant_freshbite,590.78,INR,payment,netbanking,customer_1576,travel,2026-08-15T18:22:02+00:00,18,5,successful
merchant_urbancart,904.83,INR,expense,card,customer_7012,marketing,2026-08-04T15:14:46+00:00,15,1,successful
merchant_techhive,120.9,EUR,payment,bank_transfer,customer_7607,marketing,2026-08-08T10:24:30+00:00,10,5,successful
merchant_bluewave,560.05,EUR,payment,upi,customer_5672,office_supplies,2026-08-25T13:50:05+00:00,13,1,successful
merchant_urbancart,1322.61,EUR,expense,bank_transfer,customer_5205,marketing,2026-08-16T18:10:41+00:00,18,6,successful
merchant_greenleaf,1540.9,EUR,payment,card,customer_2654,food_delivery,2026-08-06T01:04:48+00:00,1,3,successful
merchant_techhive,905.92,INR,payment,card,customer_1199,utilities,2026-07-30T21:36:49+00:00,21,3,failed
merchant_urbancart,1726.27,INR,payment,bank_transfer,customer_3859,groceries,2026-07-27T17:22:06+00:00,17,0,successful
merchant_greenleaf,241.49,INR,payment,netbanking,customer_8047,groceries,2026-07-29T23:57:37+00:00,23,2,successful
merchant_urbancart,1085.82,INR,payment,netbanking,customer_3010,software_subscription,2026-08-04T10:46:34+00:00,10,1,successful
merchant_bluewave,132.16,EUR,payment,wallet,customer_1461,marketing,2026-08-21T07:32:30+00:00,7,4,failed
merchant_swiftgear,2466.03,INR,payment,bank_transfer,customer_8779,utilities,2026-08-04T19:04:43+00:00,19,1,successful
merchant_greenleaf,1350.05,INR,payment,bank_transfer,customer_6564,food_delivery,2026-08-10T14:39:10+00:00,14,0,successful
merchant_bluewave,445.44,INR,payment,bank_transfer,customer_4880,travel,2026-08-02T20:26:43+00:00,20,6,successful
merchant_pixel_studio,1039.51,INR,payment,card,customer_1444,food_delivery,2026-08-19T08:12:30+00:00,8,2,successful
merchant_freshbite,1196.39,INR,payment,wallet,customer_7912,travel,2026-08-18T11:55:05+00:00,11,1,successful
merchant_daily_grind_cafe,2228.14,INR,expense,netbanking,customer_7483,electronics,2026-08-03T07:38:33+00:00,7,0,successful
merchant_daily_grind_cafe,1166.83,INR,refund,bank_transfer,customer_6167,electronics,2026-08-05T12:04:20+00:00,12,2,successful
merchant_greenleaf,379.75,EUR,payment,wallet,customer_3402,software_subscription,2026-08-04T20:38:34+00:00,20,1,successful
merchant_urbancart,644.11,EUR,payment,netbanking,customer_6606,food_delivery,2026-08-12T07:23:58+00:00,7,2,successful
merchant_bluewave,1292.0,USD,payment,card,customer_5991,marketing,2026-08-21T04:59:32+00:00,4,4,successful
merchant_greenleaf,899.26,EUR,payment,netbanking,customer_8923,groceries,2026-08-23T05:41:11+00:00,5,6,successful
merchant_techhive,2332.97,USD,payment,bank_transfer,customer_3083,groceries,2026-08-08T17:04:22+00:00,17,5,successful
merchant_greenleaf,1095.84,EUR,expense,netbanking,customer_7551,groceries,2026-08-12T19:15:05+00:00,19,2,pending
merchant_swiftgear,2477.17,EUR,payment,netbanking,customer_7388,groceries,2026-08-08T05:15:52+00:00,5,5,failed
merchant_bluewave,365.12,EUR,payment,upi,customer_9030,office_supplies,2026-08-13T00:16:31+00:00,0,3,successful
merchant_daily_grind_cafe,1861.62,USD,expense,wallet,customer_5856,office_supplies,2026-07-29T08:50:41+00:00,8,2,successful
merchant_urbancart,1397.94,EUR,payment,card,customer_2920,office_supplies,2026-07-31T22:08:50+00:00,22,4,successful
merchant_daily_grind_cafe,1432.35,USD,payment,bank_transfer,customer_4933,software_subscription,2026-07-30T02:55:47+00:00,2,3,pending
merchant_swiftgear,1960.84,USD,payment,bank_transfer,customer_6877,utilities,2026-08-12T12:57:45+00:00,12,2,successful
merchant_urbancart,794.93,EUR,refund,netbanking,customer_3883,travel,2026-08-26T08:08:50+00:00,8,2,successful
merchant_freshbite,1115.77,EUR,payment,wallet,customer_2285,electronics,2026-08-06T21:15:09+00:00,21,3,successful
merchant_freshbite,2077.09,INR,refund,upi,customer_5001,electronics,2026-08-22T09:44:48+00:00,9,5,failed
merchant_pixel_studio,2142.33,EUR,payment,wallet,customer_4535,utilities,2026-08-25T02:21:25+00:00,2,1,successful
merchant_bluewave,984.23,INR,payment,upi,customer_7608,office_supplies,2026-07-29T14:57:51+00:00,14,2,successful
merchant_freshbite,892.75,USD,payment,netbanking,customer_1707,marketing,2026-08-22T18:31:23+00:00,18,5,successful
merchant_urbancart,1195.54,USD,payment,bank_transfer,customer_1679,electronics,2026-08-15T21:10:26+00:00,21,5,successful
merchant_techhive,499.39,USD,payment,upi,customer_6733,marketing,2026-07-27T19:42:29+00:00,19,0,successful
merchant_freshbite,1168.96,INR,payment,bank_transfer,customer_6415,utilities,2026-08-01T07:05:03+00:00,7,5,successful
merchant_swiftgear,2154.93,INR,payment,wallet,customer_5034,office_supplies,2026-08-21T11:04:06+00:00,11,4,successful
merchant_freshbite,1432.76,USD,payment,wallet,customer_9049,food_delivery,2026-08-02T23:56:16+00:00,23,6,successful
merchant_pixel_studio,906.81,EUR,payment,wallet,customer_9040,travel,2026-08-12T06:30:04+00:00,6,2,successful
merchant_techhive,2075.47,USD,chargeback,bank_transfer,customer_9214,office_supplies,2026-08-19T12:18:06+00:00,12,2,successful
merchant_daily_grind_cafe,2112.11,EUR,payment,card,customer_8819,utilities,2026-08-08T23:51:22+00:00,23,5,successful
merchant_freshbite,2371.54,USD,refund,upi,customer_6528,office_supplies,2026-08-25T01:55:40+00:00,1,1,pending
merchant_freshbite,746.56,USD,payment,upi,customer_8176,marketing,2026-08-23T17:47:45+00:00,17,6,pending
merchant_techhive,694.88,INR,payment,wallet,customer_5304,office_supplies,2026-08-15T14:32:15+00:00,14,5,successful
merchant_urbancart,511.17,INR,payment,bank_transfer,customer_4540,groceries,2026-08-14T07:13:27+00:00,7,4,pending
merchant_greenleaf,403.67,EUR,payment,card,customer_2262,marketing,2026-08-10T21:34:10+00:00,21,0,successful
merchant_freshbite,1800.66,EUR,payment,wallet,customer_3074,utilities,2026-08-07T15:36:36+00:00,15,4,successful
merchant_techhive,1113.23,USD,payment,netbanking,customer_8255,food_delivery,2026-08-14T06:54:14+00:00,6,4,failed
merchant_daily_grind_cafe,1932.43,USD,payment,upi,customer_1538,software_subscription,2026-08-20T00:40:36+00:00,0,3,successful
merchant_bluewave,1253.98,INR,payment,wallet,customer_9249,food_delivery,2026-08-13T21:35:34+00:00,21,3,pending
merchant_greenleaf,300.44,EUR,payment,card,customer_2234,food_delivery,2026-08-03T12:24:54+00:00,12,0,successful
merchant_techhive,1226.03,INR,payment,bank_transfer,customer_8104,utilities,2026-08-05T03:36:00+00:00,3,2,successful
merchant_swiftgear,2072.65,EUR,payment,upi,customer_3782,groceries,2026-08-16T15:49:36+00:00,15,6,successful
merchant_bluewave,2285.85,INR,payment,wallet,customer_3385,groceries,2026-08-18T05:54:16+00:00,5,1,successful
merchant_techhive,2336.63,USD,payment,netbanking,customer_6348,electronics,2026-08-12T02:11:26+00:00,2,2,failed
merchant_pixel_studio,204.82,INR,payment,upi,customer_7724,office_supplies,2026-08-17T21:29:59+00:00,21,0,successful
merchant_freshbite,508.03,USD,payment,netbanking,customer_1550,food_delivery,2026-08-04T02:26:51+00:00,2,1,failed
merchant_greenleaf,1676.42,USD,payment,upi,customer_9932,travel,2026-08-11T13:32:41+00:00,13,1,failed
merchant_swiftgear,2033.01,INR,payment,upi,customer_9517,electronics,2026-08-13T00:42:21+00:00,0,3,successful
merchant_techhive,2296.61,EUR,refund,upi,customer_3493,marketing,2026-07-29T04:28:26+00:00,4,2,successful
merchant_greenleaf,1148.92,USD,payment,upi,customer_5894,food_delivery,2026-08-02T10:17:58+00:00,10,6,successful
merchant_pixel_studio,1460.36,USD,payment,card,customer_4698,marketing,2026-08-23T10:10:58+00:00,10,6,successful
merchant_daily_grind_cafe,472.52,INR,payment,upi,customer_7565,software_subscription,2026-08-22T02:32:22+00:00,2,5,successful
merchant_urbancart,2499.15,EUR,payment,wallet,customer_5684,electronics,2026-08-07T17:38:37+00:00,17,4,pending
merchant_bluewave,2175.63,EUR,payment,bank_transfer,customer_3694,groceries,2026-08-26T09:03:09+00:00,9,2,failed
merchant_techhive,41.48,INR,payment,upi,customer_3720,groceries,2026-07-31T07:01:37+00:00,7,4,successful
merchant_daily_grind_cafe,941.0,USD,payment,card,customer_5859,travel,2026-08-13T04:41:56+00:00,4,3,successful
merchant_urbancart,1774.38,USD,payment,bank_transfer,customer_8570,travel,2026-08-02T13:47:52+00:00,13,6,pending
